id	abstract_id	type	entity_1_id	entity_2_id	novel
565	16112787	Negative_Correlation	D014640	C048498	Novel
566	16116131	Positive_Correlation	D001058	D004409	Novel
567	16116131	Positive_Correlation	D007980	D004409	No
568	16120104	Positive_Correlation	c|Allele|G|111	C565789	Novel
569	16120104	Association	8864	C565789	Novel
570	16152606	Association	D009369	c|DEL|657|5	Novel
571	16152606	Association	D054198	p|SUB|R|215|W	No
572	16152606	Association	D054198	c|SUB|C|643|T	No
573	16152606	Association	D054198	c|DEL|657|5	Novel
574	16152606	Association	4683	D009369	No
575	16152606	Association	4683	D008228	No
576	16152606	Association	4683	D054198	No
577	16152606	Association	4683	D008223	No
578	16152606	Association	c|DEL|657|5	D008228	No
579	16152606	Association	D008223	c|DEL|657|5	Novel
580	16157158	Association	rs6318	D016574	Novel
581	16157158	Association	3358	D016574	No
582	16158428	Association	4983	D038901	Novel
583	16158428	Association	4983	C562568	No
584	16158428	Association	D008607	4983	No
585	16167916	Positive_Correlation	D054556	5327	Novel
586	16167916	Positive_Correlation	D054556	D020849	Novel
587	16167916	Negative_Correlation	D010024	D020849	No
588	16167916	Positive_Correlation	D020849	5327	Novel
589	16167916	Negative_Correlation	D020849	1361	Novel
590	16167916	Negative_Correlation	D020849	D001851	No
591	16167916	Association	5054	D020849	No
592	16181814	Association	D002549	rs113994095	Novel
593	16181814	Association	D002549	rs121918047	Novel
594	16181814	Association	D002549	5428	Novel
595	16186368	Positive_Correlation	c|DEL||15	C535440	Novel
596	16186368	Positive_Correlation	rs199476200	C535440	Novel
597	16186368	Positive_Correlation	rs146494374	C535440	Novel
598	16186368	Association	C535440	285440	No
599	16200390	Positive_Correlation	D012701	D008881	No
600	16225977	Negative_Correlation	D013981	C092292	No
601	16225977	Negative_Correlation	D013981	D000077152	No
602	16225977	Negative_Correlation	D013981	D018967	No
603	16225977	Negative_Correlation	D013981	D014150	Novel
604	16225977	Negative_Correlation	D011605	D000069348	Novel
605	16225977	Positive_Correlation	D020820	D000077582	No
606	16225977	Cotreatment	D000077582	D000069348	Novel
607	16225977	Negative_Correlation	D000077582	D011605	Novel
608	16225977	Negative_Correlation	D000077582	D012559	No
609	16252083	Association	D001943	rs4987188	Novel
610	16252083	Association	rs17217772	D001943	Novel
611	16252083	Association	rs17217772	D009369	Novel
612	16252083	Association	4436	D015179	No
613	16252083	Association	4436	D001943	Novel
614	16252083	Association	4436	D009369	Novel
615	16277682	Association	8878	D005357	No
616	16277682	Association	8878	C538098	Novel
617	16277682	Association	rs771966860	D005357	No
618	16277682	Positive_Correlation	C538098	rs771966860	Novel
619	16288197	Association	1638	D010859	No
620	16288197	Positive_Correlation	rs74315339	D005901	Novel
621	16288197	Association	1545	D005901	No
622	16288197	Association	10133	D005901	No
623	16288197	Association	C537550	8104	No
624	16288197	Association	C537550	rs74315339	Novel
625	16288197	Association	C537550	1545	No
626	16288197	Association	C537550	10133	No
627	16288197	Association	C537550	4653	Novel
628	16288197	Association	4653	D005901	No
629	16288199	Association	D009569	D009422	No
630	16288199	Association	c|DUP||CCTTT|14	D005902	Novel
631	16288199	Association	D005902	c|DUP||CCTTT|13	Novel
632	16288199	Association	D005902	c|DUP||CCTTT|10	Novel
633	16288199	Association	4843	D001766	No
634	16288199	Association	4843	D005901	No
635	16288199	Association	4843	D005902	No
636	16309808	Positive_Correlation	D065127	D012148	Novel
637	16309808	Association	D000928	D012148	No
638	16309808	Negative_Correlation	D012148	D007980	No
639	16309808	Positive_Correlation	D012148	D004294	Novel
640	16309808	Positive_Correlation	D000078785	D012148	Novel
641	16309808	Drug_Interaction	D004294	D000078785	Novel
642	16309808	Negative_Correlation	D004294	1813	No
643	16364460	Negative_Correlation	D016713	29595	No
644	16364460	Negative_Correlation	D016713	D000647	Novel
645	16364460	Negative_Correlation	D016713	D012601	Novel
646	16364460	Negative_Correlation	D012601	25229	No
647	16364460	Positive_Correlation	D012601	D000647	No
648	16369751	Comparison	C079198	D005472	Novel
649	16369751	Negative_Correlation	D006331	C079198	Novel
650	16369751	Negative_Correlation	D066126	C079198	Novel
651	16369751	Positive_Correlation	D066126	C032348	Novel
652	16369751	Positive_Correlation	D002637	C032348	Novel
653	16369751	Positive_Correlation	D002637	D005472	Novel
654	16369751	Negative_Correlation	C032348	C079198	Novel
655	16369751	Positive_Correlation	D002037	C032348	Novel
656	16369751	Negative_Correlation	D005472	D009369	No
657	16369751	Positive_Correlation	D005472	D066126	Novel
658	16369751	Positive_Correlation	D005472	C032348	Novel
659	16369751	Positive_Correlation	D005472	D002037	Novel
660	16391785	Negative_Correlation	C012589	D008175	Novel
661	16391785	Positive_Correlation	C012589	81704	Novel
662	16391785	Negative_Correlation	D000077209	D008175	Novel
663	16391785	Positive_Correlation	D000077209	81704	Novel
664	16391785	Association	81704	D009369	Novel
665	16391785	Negative_Correlation	81704	D001943	Novel
666	16391785	Negative_Correlation	81704	D008175	Novel
667	16410744	Association	p|SUB|Q||Q	D005909	Novel
668	16410744	Association	p|SUB|Q|787|Q	D005909	Novel
669	16410744	Positive_Correlation	7157	1029	No
670	16410744	Association	7157	D005909	Novel
671	16410744	Negative_Correlation	1956	1029	No
672	16410744	Association	D005909	1029	Novel
673	16410744	Association	D005909	1956	Novel
674	16412238	Association	D002096	p|SUB|Y|355|X	Novel
675	16412238	Positive_Correlation	D052496	p|SUB|Y|355|X	Novel
676	16412238	Negative_Correlation	5468	D052496	No
677	16412238	Association	5468	D010195	No
678	16412238	Association	5468	D015228	No
679	16412238	Association	5468	D003920	No
680	16412238	Association	D007333	5468	No
681	16412238	Association	D007333	p|SUB|Y|355|X	Novel
682	16412238	Association	p|SUB|Y|355|X	D008076	Novel
683	16412238	Association	p|SUB|Y|355|X	D010195	Novel
684	16412238	Association	p|SUB|Y|355|X	D015228	Novel
685	16412238	Association	p|SUB|Y|355|X	D003920	Novel
686	16412238	Association	p|SUB|Y|355|X	D014280	Novel
687	16418600	Positive_Correlation	C563856	c|INS|457_458|G	No
688	16418600	Association	C563856	7259	No
689	16506214	Negative_Correlation	c|SUB|C|+8365|T	D011471	Novel
690	16506214	Association	c|SUB|T|+3100|G	c|SUB|C|+8365|T	Novel
691	16506214	Negative_Correlation	c|SUB|T|+3100|G	D011471	Novel
692	16506214	Association	D011453	D010146	No
693	16506214	Association	D011453	D007249	No
694	16506214	Conversion	D016718	D011453	No
695	16506214	Association	4513	D010146	No
696	16506214	Association	4513	D007249	No
697	16506214	Positive_Correlation	4513	D011453	No
698	16506214	Association	4513	D016718	No
699	16506214	Positive_Correlation	4513	D011471	Novel
700	16506214	Association	4513	D009369	No
701	16541406	Association	4436	D003123	Novel
702	16541406	Association	4292	D003123	Novel
703	16574712	Positive_Correlation	D008569	D018817	No
704	16574712	Positive_Correlation	D003072	D018817	Novel
705	16574713	Association	6532	D018817	Novel
706	16574713	Positive_Correlation	D018817	D008569	Novel
707	16574713	Positive_Correlation	D018817	D020258	No
708	16574713	Positive_Correlation	D018817	D012701	No
709	16574713	Association	D012701	6532	No
710	16574713	Positive_Correlation	D012701	D020258	No
711	16575011	Association	c|DEL|1494|6	D009369	Novel
712	16575011	Association	c|DEL|1494|6	D015179	Novel
713	16575011	Association	7298	D009362	No
714	16575011	Association	7298	D009369	No
715	16575011	Association	7298	D015179	No
716	16575011	Cotreatment	D005472	D002955	No
717	16575011	Cotreatment	D005472	D007978	No
718	16575011	Negative_Correlation	D015179	D005472	No
719	16575011	Negative_Correlation	D015179	D002955	No
720	16575011	Negative_Correlation	D015179	D007978	No
721	16596970	Positive_Correlation	D010862	D013226	Novel
722	16596970	Positive_Correlation	D010862	D001308	Novel
723	16596970	Positive_Correlation	D010862	D012640	No
724	16611040	Association	1080	D003550	No
725	16720068	Negative_Correlation	D011595	D000525	No
726	16720068	Negative_Correlation	D011595	D017374	No
727	16720068	Negative_Correlation	D001068	D000525	No
728	16720068	Negative_Correlation	D001068	D017374	No
729	16720068	Negative_Correlation	D007319	D000525	No
730	16720068	Negative_Correlation	D007319	D017374	No
731	16720068	Negative_Correlation	D003866	D000525	No
732	16720068	Negative_Correlation	D003866	D017374	No
733	16720068	Negative_Correlation	D003402	D003975	No
734	16720068	Negative_Correlation	D003402	D001971	No
735	16720068	Negative_Correlation	D003975	D001480	No
736	16720068	Negative_Correlation	D001971	D001480	No
737	16720068	Positive_Correlation	D001480	D000410	Novel
738	16720068	Positive_Correlation	D001480	D001219	Novel
739	16720068	Positive_Correlation	D001480	D003402	Novel
740	16720068	Positive_Correlation	D001480	D000525	Novel
741	16720068	Positive_Correlation	D001480	D017374	Novel
742	16720068	Positive_Correlation	D005334	D000410	Novel
743	16720068	Positive_Correlation	D005334	D001219	Novel
744	16720068	Positive_Correlation	D005334	D003402	Novel
745	16720068	Negative_Correlation	D005334	D003975	No
746	16720068	Negative_Correlation	D005334	D001971	No
747	16720068	Negative_Correlation	D014202	D003975	No
748	16720068	Negative_Correlation	D014202	D001971	No
749	16720068	Negative_Correlation	D009127	D003975	No
750	16720068	Negative_Correlation	D009127	D001971	No
751	16720068	Negative_Correlation	D011596	D003975	No
752	16720068	Negative_Correlation	D011596	D001971	No
753	16720068	Positive_Correlation	D000525	D005334	Novel
754	16720068	Positive_Correlation	D000525	D014202	Novel
755	16720068	Positive_Correlation	D000525	D009127	Novel
756	16720068	Positive_Correlation	D000525	D011596	Novel
757	16720068	Positive_Correlation	D000525	D009459	Novel
758	16720068	Positive_Correlation	D017374	D005334	Novel
759	16720068	Positive_Correlation	D017374	D014202	Novel
760	16720068	Positive_Correlation	D017374	D009127	Novel
761	16720068	Positive_Correlation	D017374	D011596	Novel
762	16720068	Drug_Interaction	D017374	D000525	No
763	16720068	Positive_Correlation	D017374	D009459	Novel
764	16781314	Association	D030342	5317	Novel
765	16781314	Association	5317	D012873	No
766	16781314	Association	c|DEL888|C	D012873	Novel
767	16781314	Association	C536183	5317	Novel
768	16781314	Positive_Correlation	C536183	c|DEL888|C	Novel
769	16801510	Association	D065692	D008133	Novel
770	16801510	Negative_Correlation	1576	D065692	Novel
771	16801510	Association	D011188	D008133	Novel
772	16801510	Association	D008691	D016171	Novel
773	16801510	Positive_Correlation	D008691	D008133	Novel
774	16810074	Association	D018738	D019335	Novel
775	16810074	Association	D018738	D006973	Novel
776	16810074	Negative_Correlation	C001803	D019335	Novel
777	16810074	Negative_Correlation	D013481	C001803	No
778	16810074	Negative_Correlation	D009638	D019335	Novel
779	16810074	Negative_Correlation	24598	D019335	No
780	16810074	Positive_Correlation	D019335	D013481	Novel
781	16810074	Negative_Correlation	D019335	24323	Novel
782	16810074	Positive_Correlation	D019335	D006973	No
783	16810074	Negative_Correlation	D009569	D018754	No
784	16810074	Association	D006973	24323	No
785	16810074	Negative_Correlation	D006973	D009569	No
786	16820346	Negative_Correlation	D009589	D003907	Novel
787	16820346	Negative_Correlation	D009573	D003907	Novel
788	16820346	Negative_Correlation	D009566	D003907	Novel
789	16820346	Positive_Correlation	D003907	D013481	Novel
790	16820346	Positive_Correlation	D003907	D006973	No
791	16820346	Negative_Correlation	D000069059	D006973	Novel
792	16820346	Negative_Correlation	D000069059	D003907	Novel
793	16838170	Association	rs2071197	rs3818247	Novel
794	16838170	Association	rs4810424	rs3818247	Novel
795	16838170	Association	rs4810424	rs2071197	Novel
796	16838170	Positive_Correlation	rs4810424	D003920	Novel
797	16838170	Association	D003920	rs2144908	Novel
798	16838170	Association	D003920	rs1884614	Novel
799	16838170	Association	rs2144908	D003924	Novel
800	16838170	Association	rs1884614	D003924	Novel
801	16838170	Negative_Correlation	D020909	D018149	No
802	16838170	Negative_Correlation	D020909	D003924	Novel
803	16838170	Positive_Correlation	D003924	rs3818247	Novel
804	16838170	Positive_Correlation	D003924	rs2071197	Novel
805	16838170	Positive_Correlation	D003924	rs4810424	Novel
806	16838170	Association	3172	D003924	Novel
807	16840830	Association	D018761	p|SUB|D||Y	Novel
808	16840830	Association	D018761	p|SUB|D|418|Y	Novel
809	16840830	Association	D018761	p|SUB|K||E	Novel
810	16840830	Association	D018761	p|SUB|K|557|E	Novel
811	16840830	Association	4221	D018761	Novel
812	16843501	Association	4968	D013274	Novel
813	16843501	Association	g|SUB|G|135|C	D013274	Novel
814	16843501	Association	g|SUB|G||C	D013274	Novel
815	16843501	Association	D013274	5888	Novel
816	16849419	Positive_Correlation	C097949	D053565	No
817	16849419	Positive_Correlation	C562793	C097949	No
818	16849419	Association	C562793	c|SUB|G||A	Novel
819	16849419	Positive_Correlation	C562793	c|DEL||85	Novel
820	16849419	Positive_Correlation	C562793	c|DEL||101	Novel
821	16849419	Association	142680	C562793	Novel
822	16867021	Negative_Correlation	D054828	D012559	Novel
823	16867021	Positive_Correlation	D014150	D002375	No
824	16867021	Positive_Correlation	D006220	D002375	No
825	16867021	Positive_Correlation	D000661	D006948	No
826	16867021	Negative_Correlation	C069357	C052075	Novel
827	16867021	Association	C069357	99296	Novel
828	16867021	Negative_Correlation	C052075	D001058	Novel
829	16867021	Positive_Correlation	C052075	D002375	Novel
830	16867021	Positive_Correlation	C052075	D006220	Novel
831	16867021	Negative_Correlation	C052075	D006948	Novel
832	16867021	Negative_Correlation	C052075	D000661	Novel
833	16867021	Negative_Correlation	99296	C052075	Novel
834	16867246	Association	1813	D012559	Novel
835	16867246	Association	D014150	1813	No
836	16867246	Negative_Correlation	D012559	D002746	No
837	16867246	Association	D001480	1813	No
838	16867246	Positive_Correlation	D001480	D014150	No
839	16867246	Positive_Correlation	D002746	D001480	No
840	16920333	Comparison	D002220	C036006	Novel
841	16920333	Positive_Correlation	D012640	D010852	No
842	16920333	Comparison	C416835	D002220	Novel
843	16920333	Comparison	C416835	C036006	Novel
844	16920333	Negative_Correlation	C416835	D010852	Novel
845	16920333	Negative_Correlation	C416835	D012640	Novel
846	17003357	Positive_Correlation	rs2476601	D003922	Novel
847	17003357	Association	D003922	26191	Novel
848	17003357	Positive_Correlation	D003922	rs56048322	Novel
849	17006606	Association	rs1143634	rs1143627	Novel
850	17006606	Association	4790	D009369	No
851	17006606	Association	3553	D009369	No
852	17006606	Association	3553	4790	No
853	17006606	Association	3553	D013274	Novel
854	17006606	Positive_Correlation	D013274	rs1143634	No
855	17006606	Positive_Correlation	rs1143627	D013274	Novel
856	17033686	Association	rs606231195	D038901	Novel
857	17033686	Association	rs606231195	C537761	Novel
858	17033686	Association	54880	C537464	No
859	17033686	Association	D008850	rs606231195	Novel
860	17033686	Association	10084	D038901	Novel
861	17033686	Association	10084	C537761	Novel
862	17033686	Association	10084	D008607	Novel
863	17033686	Association	10084	D008831	Novel
864	17033686	Association	10084	D008850	Novel
865	17035713	Negative_Correlation	D002945	C004656	Novel
866	17035713	Positive_Correlation	841	D002945	No
867	17035713	Positive_Correlation	836	D002945	No
868	17035713	Negative_Correlation	C004656	1508	Novel
869	17035713	Negative_Correlation	C004656	841	Novel
870	17035713	Negative_Correlation	C004656	836	Novel
871	17035713	Positive_Correlation	C004656	D009336	Novel
872	17035713	Negative_Correlation	C004656	D013438	Novel
873	17035713	Positive_Correlation	C004656	D007674	No
874	17035713	Positive_Correlation	D007674	D007069	No
875	17035713	Negative_Correlation	D009369	D007069	No
876	17059986	Cotreatment	D011188	D008274	No
877	17059986	Association	c|SUB|G|2633+1|C	D011559	Novel
878	17059986	Association	c|SUB|G|2633+1|C	D053579	Novel
879	17059986	Association	c|SUB|G||C	D011559	Novel
880	17059986	Association	c|SUB|G||C	D053579	Novel
881	17059986	Association	rs148038173	D053579	Novel
882	17059986	Association	D011559	rs148038173	Novel
883	17059986	Negative_Correlation	D053579	D008274	Novel
884	17059986	Negative_Correlation	D053579	D011188	Novel
885	17059986	Association	6559	D011559	Novel
886	17059986	Association	6559	D053579	Novel
887	17065198	Association	7157	D012878	Novel
888	17065198	Association	7157	D055623	Novel
889	17065198	Association	7157	D016572	Novel
890	17065198	Positive_Correlation	c|SUB|C||T	D012878	Novel
891	17065198	Association	c|SUB|C||T	D016572	Novel
892	17074608	Positive_Correlation	D020158	D005998	No
